YopCode,Name,Faculty,DepartmentName,Language,City,UniversityType,Price,EducationType,Quota2022,Quota2021,Quota2020,Quota2019,Fullness,Settled2022,Settled2021,Settled2020,Settled2019,MinimumSuccessRank2022,MinimumSuccessRank2021,MinimumSuccessRank2020,MinimumSuccessRank2019,MinimumPoint2022,MinimumPoint2021,MinimumPoint2020,MinimumPoint2019
"102410190","BURSA TEKNİK ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Bilgisayar Mühendisliği","(4 Yıllık)","BURSA","Devlet","Ücretsiz","Örgün","85+3","85+3","75+2","70+2","Doldu","88","88","77","72","47.353","56.623","62.300","72.110","460,74635","384,68405","441,08120","390,83548"
"208450847","İSTİNYE ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Yazılım Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","9+0","8+0","---","---","Doldu","9","8","---","---","47.394","54.107","---","---","460,70075","387,46319","---","---"
"110110482","YILDIZ TEKNİK ÜNİVERSİTESİ","Mimarlık Fakültesi","Mimarlık","(İngilizce) (4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","70+2","70+2","80+2","60+2","Doldu","72","72","82","62","47.436","46.853","44.900","33.587","460,67200","396,07043","461,12003","444,56592"
"200851517","BEYKOZ ÜNİVERSİTESİ","Mühendislik ve Mimarlık Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","8+0","7+0","3+0","Doldu","8","8","7","3","47.457","58.289","60.400","67.376","460,64706","382,86968","443,27769","396,56893"
"110010253","ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Elektrik-Elektronik Mühendisliği","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","70+2","Doldu","82","82","82","72","47.520","53.586","50.300","47.953","460,57603","388,03924","454,87884","422,77117"
"110110455","YILDIZ TEKNİK ÜNİVERSİTESİ","Kimya-Metalurji Fakültesi","Metalurji ve Malzeme Mühendisliği","(İngilizce) (4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","47.547","55.952","51.000","51.008","460,54471","385,42349","454,03976","418,32857"
"208410574","İSTİNYE ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","11+0","11+0","6+0","Doldu","11","11","11","6","47.655","39.998","38.000","34.028","460,40439","404,27738","469,57091","443,84329"
"202490635","İSTANBUL AYDIN ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","15+0","51+0","50+0","---","Dolmadı","2","11","50","---","Dolmadı","Dolmadı","46.200","---","Dolmadı","Dolmadı","459,66943","---"
"203110238","İSTANBUL MEDİPOL ÜNİVERSİTESİ","Diş Hekimliği Fakültesi","Diş Hekimliği","(%50 İndirimli) (5 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","83+0","74+0","82+0","85+0","Doldu","83","74","82","85","47.775","39.540","38.100","34.616","460,24925","404,86128","469,48149","442,80772"
"111091159","SAĞLIK BİLİMLERİ ÜNİVERSİTESİ","Gülhane Eczacılık Fakültesi","Eczacılık","(Ankara) (5 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","70+2","70+2","60+2","60+2","Doldu","72","72","62","62","47.787","41.012","39.100","37.845","460,23163","403,00269","468,22197","437,71510"
"204890042","ÖZYEĞİN ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Endüstriyel Tasarım (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","5+0","---","Doldu","5","5","5","---","47.811","51.905","58.800","---","460,20154","389,95988","445,14772","---"
"110090144","ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (KKTC Uyruklu) (6 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","1+0","---","---","---","Doldu","1","---","---","---","47.841","---","---","---","460,16371","---","---","---"
"202790355","İSTANBUL GELİŞİM ÜNİVERSİTESİ","Mühendislik-Mimarlık Fakültesi","Uçak Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","9+0","12+0","11+0","6+0","Doldu","9","12","11","6","47.933","48.813","44.800","48.401","460,06159","393,70449","461,25041","422,07109"
"200612195","BAŞKENT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Moleküler Biyoloji ve Genetik","(Burslu) (4 Yıllık)","ANKARA","Vakıf","Burslu","Örgün","5+0","5+0","5+0","3+0","Doldu","5","5","5","3","47.960","54.286","52.000","58.932","460,02354","387,24091","452,92050","407,59905"
"208810070","LOKMAN HEKİM ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(İngilizce) (Burslu) (5 Yıllık)","ANKARA","Vakıf","Burslu","Örgün","5+0","5+0","---","---","Doldu","5","5","---","---","48.001","42.160","---","---","459,97439","401,64035","---","---"
"208450717","İSTİNYE ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(İngilizce) (Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","8+0","8+0","4+0","Doldu","8","8","8","4","48.027","38.752","37.200","34.972","459,94452","405,87429","470,61589","442,23005"
"208810020","LOKMAN HEKİM ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","ANKARA","Vakıf","Burslu","Örgün","11+0","11+0","10+0","6+0","Doldu","11","11","10","6","48.073","41.821","39.300","36.561","459,90044","402,02826","467,99151","439,70603"
"110190085","YILDIZ TEKNİK ÜNİVERSİTESİ","Kimya-Metalurji Fakültesi","Matematik Mühendisliği","(KKTC Uyruklu) (4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","1+0","1+0","1+0","1+0","Doldu","1","---","---","1","48.118","Dolmadı","Dolmadı","79.417","459,85927","Dolmadı","Dolmadı","382,16448"
"102510292","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (4 Yıllık)","MANİSA","Devlet","Ücretsiz","Örgün","75+2","70+2","70+2","65+2","Doldu","77","72","72","67","48.119","57.371","61.500","67.040","459,85816","383,87742","442,06946","396,99820"
"204110377","MALTEPE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","36+0","31+0","31+0","27+0","Dolmadı","4","20","31","27","Dolmadı","Dolmadı","36.500","39.097","Dolmadı","Dolmadı","471,49047","435,74783"
"207650968","BİRUNİ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(İngilizce) (Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","6+0","---","---","Doldu","6","6","---","---","48.191","40.918","---","---","459,77454","403,11608","---","---"
"206552525","ÜSKÜDAR ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","30+0","20+0","16+0","---","Doldu","30","20","16","---","48.240","39.942","41.800","---","459,72253","404,36963","464,86982","---"
"206110838","YEDİTEPE ÜNİVERSİTESİ","Ticari Bilimler Fakültesi","Bilişim Sistemleri ve Teknolojileri (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","7+0","7+0","5+0","Doldu","8","7","7","5","48.298","61.225","61.500","62.111","459,65388","379,75289","442,04565","403,36387"
"107410012","MERSİN ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(5 Yıllık)","MERSİN","Devlet","Ücretsiz","Örgün","90+3","90+3","90+3","90+3","Doldu","93","93","93","93","48.299","42.227","40.300","38.971","459,65315","401,53744","466,65814","435,95691"
"104810292","HACETTEPE ÜNİVERSİTESİ","Eğitim Fakültesi","Matematik Öğretmenliği","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","21","21","21","48.303","45.006","43.900","42.741","459,64962","398,24809","462,43822","430,34273"
"204712446","İSTANBUL OKAN ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","50+0","68+0","68+0","64+0","Dolmadı","4","29","68","64","Dolmadı","Dolmadı","49.600","45.907","Dolmadı","Dolmadı","455,71008","425,69505"
"204191022","MALTEPE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","18+0","---","---","---","Dolmadı","13","---","---","---","Dolmadı","---","---","---","Dolmadı","---","---","---"
"105410196","İSTANBUL MEDENİYET ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(KKTC Uyruklu) (6 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","1+0","1+0","1+0","1+0","Doldu","1","---","1","1","48.413","Dolmadı","13.500","27.718","459,50317","Dolmadı","503,61735","454,25160"
"204610429","NUH NACİ YAZGAN ÜNİVERSİTESİ","Diş Hekimliği Fakültesi","Diş Hekimliği","(%25 İndirimli) (5 Yıllık)","KAYSERİ","Vakıf","%25 İndirimli","Örgün","34+0","31+0","37+0","---","Doldu","34","31","37","---","48.497","44.243","45.200","---","459,40371","399,14213","460,83614","---"
"200712582","BEYKENT ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","32+0","6+0","6+0","20+0","Dolmadı","19","6","6","20","Dolmadı","27.942","24.300","35.086","Dolmadı","420,75433","487,23971","442,06363"
"108610767","PAMUKKALE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(KKTC Uyruklu) (6 Yıllık)","DENİZLİ","Devlet","Ücretsiz","Örgün","1+0","1+0","1+0","1+0","Doldu","1","---","1","1","48.537","Dolmadı","37.600","33.763","459,35666","Dolmadı","470,14794","444,26400"
"108410372","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","Mühendislik Fakültesi","Gıda Mühendisliği","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","75+2","85+3","85+3","85+3","Doldu","77","88","88","88","48.588","53.379","48.700","48.209","459,28827","388,29218","456,65182","422,38462"
"104110642","GAZİ ÜNİVERSİTESİ","Mühendislik Fakültesi","Endüstri Mühendisliği","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","90+3","90+3","90+3","90+3","Doldu","93","93","93","93","48.669","54.269","54.300","56.520","459,20970","387,25927","450,18511","410,80834"
"207950114","YÜKSEK İHTİSAS ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (Ücretli) (6 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","42+0","31+0","---","---","Dolmadı","14","31","---","---","Dolmadı","41.212","---","---","Dolmadı","402,75970","---","---"
"200690587","BAŞKENT ÜNİVERSİTESİ","Mühendislik Fakültesi","Endüstri Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","ANKARA","Vakıf","Burslu","Örgün","10+0","---","---","---","Doldu","10","---","---","---","48.735","---","---","---","459,13646","---","---","---"
"209710136","KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","KOCAELİ","Vakıf","Burslu","Örgün","6+0","---","---","---","Doldu","6","---","---","---","48.745","---","---","---","459,11746","---","---","---"
"112410397","ESKİŞEHİR TEKNİK ÜNİVERSİTESİ","Mühendislik Fakültesi","Elektrik-Elektronik Mühendisliği","(İngilizce) (4 Yıllık)","ESKİŞEHİR","Devlet","Ücretsiz","Örgün","95+3","90+3","90+3","80+2","Doldu","98","93","93","82","48.794","54.079","51.200","48.251","459,06451","387,49013","453,83326","422,29964"
"204112497","MALTEPE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","18+0","20+0","20+0","10+0","Dolmadı","9","20","20","10","Dolmadı","35.492","26.200","23.845","Dolmadı","410,01370","484,67129","461,06299"
"204810864","ÖZYEĞİN ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Mimarlık","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","12+0","12+0","12+0","7+0","Doldu","12","12","12","7","48.864","47.485","46.300","35.306","458,97447","395,30186","459,51441","441,73328"
"209210043","ANKARA MEDİPOL ÜNİVERSİTESİ","Diş Hekimliği Fakültesi","Diş Hekimliği","(İngilizce) (Ücretli) (5 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","4+0","2+0","3+0","---","Doldu","4","2","3","---","48.869","41.588","44.500","---","458,97064","402,29320","461,71027","---"
"207610099","BİRUNİ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","11+0","11+0","7+0","Doldu","11","11","11","7","48.884","40.191","39.400","34.813","458,94745","404,04629","467,86697","442,48816"
"200510419","BAHÇEŞEHİR ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Mimarlık","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","11+0","11+0","9+0","Doldu","11","11","11","9","48.935","49.475","52.100","43.498","458,88938","392,85845","452,85461","429,24021"
"201410171","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","Mühendislik Fakültesi","Bilgisayar Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","14+0","8+0","8+0","11+0","Doldu","14","8","8","11","48.937","51.981","53.100","53.176","458,88503","389,86510","451,66108","415,32751"
"202110595","İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ","Fen Fakültesi","Kimya","(İngilizce) (%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","5+0","5+0","3+0","3+0","Doldu","5","5","3","3","48.993","60.705","63.700","71.749","458,82416","380,28004","439,50238","391,29824"
"104410048","GEBZE TEKNİK ÜNİVERSİTESİ","Mühendislik Fakültesi","Elektronik Mühendisliği","(4 Yıllık)","KOCAELİ","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","49.000","52.452","50.700","55.377","458,81459","389,36423","454,42223","412,30013"
"200190109","ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Biyomedikal Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","---","---","---","Doldu","5","---","---","---","49.186","---","---","---","458,58037","---","---","---"
"103510023","ERCİYES ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(5 Yıllık)","KAYSERİ","Devlet","Ücretsiz","Örgün","90+3","100+3","90+3","90+3","Doldu","93","103","93","93","49.251","42.734","40.200","38.774","458,48757","400,94225","466,81438","436,26547"
"101111331","ANKARA ÜNİVERSİTESİ","Veteriner Fakültesi","Veterinerlik","(İngilizce) (5 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","49.281","47.571","50.000","53.756","458,45818","395,19103","455,21295","414,49339"
"206210043","İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","9+0","9+0","6+0","Doldu","8","9","9","6","49.376","41.500","40.900","36.580","458,34445","402,40186","465,94397","439,68104"
"110110191","YILDIZ TEKNİK ÜNİVERSİTESİ","Kimya-Metalurji Fakültesi","Kimya Mühendisliği","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","49.462","56.591","58.200","59.840","458,24052","384,72075","445,83283","406,38728"
"108410496","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","ODTÜ Kuzey Kıbrıs Kampusu","Elektrik-Elektronik Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","ANKARA","Devlet","Burslu","Örgün","8+0","9+0","7+0","5+0","Doldu","8","9","7","5","49.514","42.641","36.800","30.227","458,17603","401,04849","471,05115","450,01119"
"108411113","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","ODTÜ Kuzey Kıbrıs Kampusu","Havacılık ve Uzay Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","ANKARA","Devlet","Burslu","Örgün","8+0","8+0","5+0","5+0","Doldu","8","8","5","5","49.541","49.776","34.500","27.332","458,14201","392,48017","473,89774","454,93255"
"108410399","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","Mühendislik Fakültesi","İnşaat Mühendisliği","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","180+5","180+5","180+5","180+5","Doldu","185","185","185","185","49.564","51.406","43.500","40.603","458,11386","390,59416","462,89977","433,48232"
"200290140","ATILIM ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (Ücretli) (6 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","52+0","52+0","48+0","40+0","Dolmadı","49","52","48","40","Dolmadı","41.994","37.100","44.138","Dolmadı","401,81362","470,68931","428,30444"
"209110110","OSTİM TEKNİK ÜNİVERSİTESİ","Mühendislik Fakültesi","Havacılık ve Uzay Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","ANKARA","Vakıf","Burslu","Örgün","6+0","---","---","---","Doldu","6","---","---","---","49.644","---","---","---","458,03345","---","---","---"
"203511338","İZMİR EKONOMİ ÜNİVERSİTESİ","Mühendislik Fakültesi","Genetik ve Biyomühendislik","(İngilizce) (Burslu) (4 Yıllık)","İZMİR","Vakıf","Burslu","Örgün","6+0","6+0","6+0","3+0","Doldu","6","6","6","3","49.678","52.154","48.800","43.813","457,98635","389,65717","456,60442","428,78676"
"209410034","İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(İngilizce) (Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","6+0","---","---","Doldu","6","6","---","---","49.682","43.484","---","---","457,97801","400,05511","---","---"
"207910033","YÜKSEK İHTİSAS ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","76+0","61+0","76+0","65+0","Dolmadı","58","61","76","65","Dolmadı","36.002","36.300","36.716","Dolmadı","409,33451","471,72375","439,48876"
"201990531","HALİÇ ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","34+0","34+0","---","---","Dolmadı","5","5","---","---","Dolmadı","Dolmadı","---","---","Dolmadı","Dolmadı","---","---"
"108410045","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","Eğitim Fakültesi","İlköğretim Matematik Öğretmenliği","(İngilizce) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","49.727","48.671","46.900","47.987","457,93896","393,87460","458,87963","422,69782"
"108911708","SELÇUK ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(5 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","70+2","60+2","60+2","Doldu","62","72","62","62","49.731","42.891","40.500","39.012","457,93665","400,75320","466,49145","435,89217"
"204790512","İSTANBUL OKAN ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","85+0","68+0","68+0","64+0","Dolmadı","24","68","68","64","Dolmadı","47.978","44.100","42.264","Dolmadı","394,66997","462,22325","431,04201"
"207650949","BİRUNİ ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","51+0","51+0","42+0","18+0","Dolmadı","50","51","42","18","Dolmadı","44.355","36.200","37.048","Dolmadı","399,01004","471,82662","438,96413"
"204111921","MALTEPE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","48+0","43+0","43+0","34+0","Dolmadı","10","36","43","34","Dolmadı","Dolmadı","34.500","35.539","Dolmadı","Dolmadı","473,91471","441,34882"
"209010156","FENERBAHÇE ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","---","---","---","Doldu","6","---","---","---","49.789","---","---","---","457,86724","---","---","---"
"202910675","ALTINBAŞ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(İngilizce) (Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","12+0","12+0","12+0","8+0","Doldu","12","12","12","8","49.795","43.118","41.400","37.521","457,85451","400,47130","465,42806","438,21562"
"300590372","YAKIN DOĞU ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","KKTC-LEFKOŞA","KKTC","%25 İndirimli","Örgün","85+0","76+0","76+0","38+0","Dolmadı","45","76","76","38","Dolmadı","41.652","38.700","47.651","Dolmadı","402,24415","468,67807","423,20457"
"209410124","İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (%50 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","51+0","---","---","---","Dolmadı","27","---","---","---","Dolmadı","---","---","---","Dolmadı","---","---","---"
"207710071","SANKO ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","GAZİANTEP","Vakıf","Ücretli","Örgün","49+0","46+0","36+0","47+0","Dolmadı","44","46","36","47","Dolmadı","37.340","31.300","32.525","Dolmadı","407,64751","477,90149","446,25678"
"202490593","İSTANBUL AYDIN ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","85+0","85+0","76+0","36+0","Dolmadı","69","72","76","36","Dolmadı","Dolmadı","41.000","42.959","Dolmadı","Dolmadı","465,85412","430,03923"
"208450875","İSTİNYE ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Bilgisayar Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","---","---","---","Doldu","6","---","---","---","49.889","---","---","---","457,74972","---","---","---"
"203790207","KADİR HAS ÜNİVERSİTESİ","Mühendislik ve Doğa Bilimleri Fakültesi","Moleküler Biyoloji ve Genetik","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","---","---","Doldu","5","5","---","---","49.915","60.385","---","---","457,72009","380,58379","---","---"
"204810052","ÖZYEĞİN ÜNİVERSİTESİ","Mühendislik Fakültesi","Endüstri Mühendisliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","63+0","72+0","81+0","89+0","Doldu","63","72","81","89","49.918","69.558","76.100","85.231","457,71740","371,07676","425,22774","375,58146"
"209010084","FENERBAHÇE ÜNİVERSİTESİ","Mühendislik ve Mimarlık Fakültesi","Bilgisayar Mühendisliği","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","6+0","---","---","Doldu","8","6","---","---","49.934","61.840","---","---","457,69583","379,08976","---","---"
"201211198","DOĞUŞ ÜNİVERSİTESİ","Mühendislik Fakültesi","Yazılım Mühendisliği","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","12+0","11+0","10+0","5+0","Doldu","12","11","10","5","49.941","54.844","55.400","55.141","457,68963","386,61801","448,97080","412,62570"
"209610020","İZMİR TINAZTEPE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(Ücretli) (6 Yıllık)","İZMİR","Vakıf","Ücretli","Örgün","52+0","50+0","50+0","---","Dolmadı","47","50","50","---","Dolmadı","43.260","41.300","---","Dolmadı","400,30680","465,46035","---"
"300513475","YAKIN DOĞU ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(İngilizce) (%25 İndirimli) (6 Yıllık)","KKTC-LEFKOŞA","KKTC","%25 İndirimli","Örgün","59+0","59+0","59+0","27+0","Dolmadı","10","55","49","13","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı","Dolmadı"
"300190396","DOĞU AKDENİZ ÜNİVERSİTESİ","Diş Hekimliği Fakültesi","Diş Hekimliği","(UOLP-Sağlık Bilimleri Üniversitesi) (%50 İndirimli) (5 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","%50 İndirimli","Örgün","10+0","10+0","10+0","10+0","Doldu","10","10","10","10","49.952","42.258","38.700","38.575","457,67200","401,49818","468,76371","436,55820"
"209310025","İSTANBUL ATLAS ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","68+0","59+0","51+0","---","Dolmadı","17","59","51","---","Dolmadı","40.832","38.500","---","Dolmadı","403,24618","469,00879","---"
"201911119","HALİÇ ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","93+0","85+0","76+0","48+0","Dolmadı","82","81","76","48","Dolmadı","Dolmadı","35.100","33.119","Dolmadı","Dolmadı","473,24162","445,26777"
"202610157","DEMİROĞLU BİLİM ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%50 İndirimli) (6 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","76+0","76+0","76+0","81+0","Dolmadı","40","75","76","81","Dolmadı","Dolmadı","26.900","26.291","Dolmadı","Dolmadı","483,74757","456,75305"
"300710682","GİRNE ÜNİVERSİTESİ","Tıp Fakültesi","Tıp","(%25 İndirimli) (6 Yıllık)","KKTC-GİRNE","KKTC","%25 İndirimli","Örgün","59+0","59+0","50+0","27+0","Dolmadı","6","59","50","15","Dolmadı","46.701","46.100","Dolmadı","Dolmadı","396,23546","459,82069","Dolmadı"
"209410028","İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ","Eczacılık Fakültesi","Eczacılık","(Burslu) (5 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","11+0","10+0","---","Doldu","11","11","10","---","50.087","41.784","41.900","---","457,51150","402,08100","464,83046","---"
"200590164","BAHÇEŞEHİR ÜNİVERSİTESİ","Mimarlık ve Tasarım Fakültesi","Endüstriyel Tasarım (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","9+0","8+0","8+0","---","Doldu","9","8","8","---","50.147","53.978","67.400","---","457,42592","387,59811","435,25258","---"
